Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1347,CA-2021-463076,27/06/2021,30/06/2021,Standard Class,TV-20613,Customer-383,Consumer,United States,Mobile,Alabama,35755,South,TEC-CO-1925,Technology,Computers,Microsoft Surface,2243.9,2,0.0,436.1
1348,CA-2020-135877,06/06/2020,10/06/2020,Standard Class,TI-55379,Customer-57,Corporate,United States,Houston,Texas,32295,Central,TEC-CO-6180,Technology,Computers,Lenovo ThinkPad,3329.61,3,0.1,617.63
1349,CA-2021-818111,29/10/2021,03/11/2021,Standard Class,RH-19018,Customer-550,Consumer,United States,Owensboro,Kentucky,29162,South,FUR-CH-4933,Furniture,Chairs,Global Tilter Chair,508.52,1,0.2,59.66
1350,CA-2021-356447,20/05/2021,26/05/2021,Second Class,BO-30929,Customer-153,Home Office,United States,Los Angeles,California,10382,West,OFF-ST-2614,Office Supplies,Storage,3M Corkboard,24.41,1,0.15,0.98
1351,CA-2020-768126,28/04/2020,04/05/2020,Standard Class,KA-80447,Customer-579,Consumer,United States,Norfolk,Virginia,98701,East,OFF-AR-2408,Office Supplies,Art,Sanford Pencil,158.62,5,0.1,24.17
1352,CA-2022-144817,23/08/2022,30/08/2022,Second Class,DG-23070,Customer-52,Corporate,United States,Macon,Georgia,72113,South,FUR-ST-1144,Furniture,Storage,Cardinal EasyOpen,409.92,3,0.0,19.85
1353,CA-2021-654787,26/07/2021,28/07/2021,Standard Class,TW-86564,Customer-772,Corporate,United States,Savannah,Georgia,20551,South,OFF-BI-5338,Office Supplies,Binders,Fellowes Binder,116.2,4,0.0,20.44
1354,CA-2022-548566,11/08/2022,15/08/2022,Standard Class,GL-99699,Customer-120,Consumer,United States,Warren,Michigan,98569,Central,FUR-ST-9208,Furniture,Storage,3M Corkboard,90.11,1,0.0,4.38
1355,CA-2021-670323,23/10/2021,28/10/2021,Second Class,AJ-37193,Customer-470,Consumer,United States,Elizabeth,New Jersey,22903,East,TEC-PH-4204,Technology,Phones,Apple iPhone,2206.32,3,0.0,391.92
1356,CA-2022-499277,22/01/2022,28/01/2022,First Class,HU-59972,Customer-181,Corporate,United States,Southaven,Mississippi,74780,South,TEC-CO-7951,Technology,Computers,Apple MacBook Pro,4804.74,3,0.15,763.32
1357,CA-2020-492789,26/02/2020,04/03/2020,Second Class,NC-62007,Customer-545,Home Office,United States,Albany,New York,65246,East,TEC-CO-4394,Technology,Copiers,Ricoh Aficio,3363.12,3,0.0,730.11
1358,CA-2021-677981,03/05/2021,07/05/2021,Standard Class,YA-46477,Customer-555,Consumer,United States,Tampa,Florida,38821,South,FUR-ST-8969,Furniture,Storage,3M Corkboard,255.4,2,0.3,13.19
1359,CA-2022-722706,01/11/2022,07/11/2022,Second Class,QM-17556,Customer-393,Corporate,United States,Cleveland,Ohio,53231,East,TEC-MA-4654,Technology,Machines,Brother Printer,2791.11,7,0.0,461.91
1360,CA-2020-394404,29/07/2020,31/07/2020,Standard Class,NA-80316,Customer-117,Consumer,United States,Portland,Oregon,68503,West,OFF-ST-7561,Office Supplies,Storage,Cardinal EasyOpen,117.78,1,0.0,9.58
1361,CA-2022-754607,30/08/2022,01/09/2022,Standard Class,IY-27671,Customer-110,Corporate,United States,Chattanooga,Tennessee,74268,South,OFF-SU-3035,Office Supplies,Supplies,Dixon Ticonderoga,86.8,4,0.0,5.33
1362,CA-2019-109870,17/08/2019,21/08/2019,Standard Class,MQ-99746,Customer-724,Home Office,United States,Bowling Green,Kentucky,51075,South,TEC-PH-7658,Technology,Phones,Motorola Edge,664.04,2,0.5,125.6
1363,CA-2020-538884,15/05/2020,17/05/2020,Standard Class,PF-83472,Customer-520,Consumer,United States,Atlanta,Georgia,19310,South,FUR-BO-2452,Furniture,Bookcases,Sauder Bookcase,302.4,2,0.2,-11.66
1364,CA-2022-617736,23/03/2022,26/03/2022,Standard Class,US-25062,Customer-399,Home Office,United States,Sparks,Nevada,39072,West,TEC-PH-4186,Technology,Phones,Samsung Galaxy Tab,1950.3,3,0.0,210.02
1365,CA-2021-159016,15/05/2021,17/05/2021,Second Class,RP-48778,Customer-381,Corporate,United States,Rochester,New York,77618,East,FUR-BO-6454,Furniture,Bookcases,Mainstays Bookcase,523.94,1,0.0,-10.37
1366,CA-2021-991930,30/10/2021,02/11/2021,Second Class,TP-30201,Customer-149,Home Office,United States,Kenosha,Wisconsin,52225,Central,OFF-AR-6603,Office Supplies,Art,Pilot Rollerball,118.68,5,0.2,11.31
1367,CA-2019-972490,07/08/2019,12/08/2019,Standard Class,KE-23932,Customer-721,Corporate,United States,Fort Worth,Texas,33880,Central,TEC-AC-4078,Technology,Accessories,Logitech Mouse,238.25,2,0.3,60.31
1368,CA-2021-433802,13/04/2021,15/04/2021,Second Class,IF-16910,Customer-618,Consumer,United States,Lakewood,Colorado,41766,West,FUR-BO-1142,Furniture,Bookcases,Sauder Bookcase,435.55,1,0.15,-10.68
1369,CA-2021-587392,23/08/2021,29/08/2021,Second Class,HS-83715,Customer-768,Corporate,United States,Shreveport,Louisiana,90121,South,FUR-ST-3880,Furniture,Storage,3M Corkboard,157.6,3,0.3,13.86
1370,CA-2022-751899,11/12/2022,13/12/2022,Standard Class,YL-72681,Customer-710,Consumer,United States,Montgomery,Alabama,27836,South,OFF-PA-2982,Office Supplies,Paper,Neenah Paper,18.51,2,0.3,1.7
1371,CA-2021-383506,09/09/2021,16/09/2021,Second Class,QW-40085,Customer-63,Home Office,United States,Springfield,Massachusetts,63974,East,OFF-ST-5024,Office Supplies,Storage,Fellowes Storage Drawer,50.9,1,0.0,5.86
1372,CA-2020-679597,16/01/2020,23/01/2020,Standard Class,HR-97576,Customer-32,Consumer,United States,Cincinnati,Ohio,30623,East,TEC-AC-5579,Technology,Accessories,Logitech Mouse,137.8,2,0.0,27.51
1373,CA-2020-536761,18/05/2020,22/05/2020,Same Day,AU-47356,Customer-106,Consumer,United States,Lakewood,Colorado,50491,West,FUR-CH-9109,Furniture,Chairs,HON Office Chair,1111.98,3,0.15,209.04
1374,CA-2020-633275,22/12/2020,25/12/2020,First Class,EW-97477,Customer-73,Consumer,United States,Vancouver,Washington,13560,West,TEC-CO-4270,Technology,Computers,HP EliteBook,6746.25,4,0.15,1297.7
1375,CA-2020-553805,15/10/2020,20/10/2020,Standard Class,YL-32710,Customer-172,Consumer,United States,Evansville,Indiana,84691,Central,FUR-TA-6684,Furniture,Tables,Bretford CR4500 Table,768.33,2,0.1,-45.25
1376,CA-2020-932560,25/04/2020,28/04/2020,Standard Class,HQ-29503,Customer-302,Consumer,United States,Fort Lauderdale,Florida,10288,South,OFF-SU-7202,Office Supplies,Supplies,Sanford EXPO,10.03,2,0.1,0.23
1377,CA-2021-488945,21/05/2021,28/05/2021,Second Class,YN-67170,Customer-627,Consumer,United States,Raleigh,North Carolina,43344,East,TEC-MA-1610,Technology,Machines,Brother Printer,384.06,2,0.0,34.9
1378,CA-2021-121835,07/11/2021,12/11/2021,Standard Class,FV-12845,Customer-592,Consumer,United States,Rochester,Minnesota,55533,Central,TEC-AC-3672,Technology,Accessories,Belkin USB Hub,127.84,1,0.0,25.95
1379,CA-2022-397144,21/02/2022,28/02/2022,Standard Class,IC-71646,Customer-415,Home Office,United States,Evansville,Indiana,53009,Central,OFF-BI-1734,Office Supplies,Binders,Cardinal FusionBinding,117.9,2,0.1,26.65
1380,CA-2020-388118,15/06/2020,20/06/2020,Same Day,TP-62686,Customer-683,Corporate,United States,Orem,Utah,59452,West,TEC-AC-9459,Technology,Accessories,SanDisk USB,32.32,1,0.1,6.97
1381,CA-2021-996653,09/06/2021,14/06/2021,Standard Class,BW-91425,Customer-451,Corporate,United States,Lake Charles,Louisiana,20752,South,TEC-PH-2323,Technology,Phones,Cisco TelePresence,1248.72,3,0.2,205.1
1382,CA-2019-863333,25/02/2019,28/02/2019,Standard Class,YR-60378,Customer-504,Consumer,United States,Duluth,Minnesota,96794,Central,FUR-BO-5792,Furniture,Bookcases,Atlantic Bookcase,446.93,2,0.15,-32.33
1383,CA-2020-391754,20/06/2020,26/06/2020,Standard Class,XQ-63603,Customer-419,Corporate,United States,Allentown,Pennsylvania,85577,East,OFF-EN-4757,Office Supplies,Envelopes,Mead Envelopes,133.11,5,0.1,12.35
1384,CA-2021-716381,21/09/2021,25/09/2021,Second Class,IL-49408,Customer-35,Corporate,United States,Dallas,Texas,27046,Central,OFF-AP-6413,Office Supplies,Appliances,Eureka Disposable,339.17,3,0.1,57.76
1385,CA-2019-174810,27/04/2019,04/05/2019,Standard Class,TG-94780,Customer-295,Home Office,United States,Greensboro,North Carolina,85100,East,OFF-FA-5005,Office Supplies,Fasteners,Swingline Standard Staples,53.61,3,0.0,6.93
1386,CA-2021-248166,15/04/2021,21/04/2021,Standard Class,PP-21017,Customer-626,Consumer,United States,Fort Collins,Colorado,95003,West,FUR-TA-4414,Furniture,Tables,Bretford CR4500 Table,790.37,3,0.15,-35.55
1387,CA-2019-303741,06/01/2019,10/01/2019,Standard Class,FH-46865,Customer-217,Consumer,United States,Peoria,Illinois,92426,Central,FUR-FU-5229,Furniture,Furnishings,Eldon Desk Accessories,305.8,5,0.0,16.87
1388,CA-2021-983123,07/04/2021,13/04/2021,Standard Class,BW-26257,Customer-458,Consumer,United States,Gulfport,Mississippi,49512,South,FUR-TA-5586,Furniture,Tables,Chromcraft Oval Table,771.67,1,0.0,-63.53
1389,CA-2021-744091,03/01/2021,08/01/2021,First Class,OX-74013,Customer-508,Corporate,United States,Montgomery,Alabama,44729,South,OFF-FA-9123,Office Supplies,Fasteners,Swingline Standard Staples,63.36,6,0.0,2.16
1390,CA-2021-925451,07/02/2021,13/02/2021,Second Class,VA-41460,Customer-488,Corporate,United States,Green Bay,Wisconsin,61025,Central,OFF-SU-8630,Office Supplies,Supplies,Dixon Ticonderoga,17.39,1,0.0,1.3
1391,CA-2021-412525,11/05/2021,17/05/2021,Second Class,IM-37223,Customer-668,Consumer,United States,Memphis,Tennessee,37257,South,TEC-CO-1973,Technology,Copiers,Ricoh Aficio,713.92,2,0.1,132.13
1392,CA-2022-353931,29/06/2022,05/07/2022,Standard Class,SI-78856,Customer-342,Corporate,United States,Salt Lake City,Utah,95812,West,TEC-MA-7924,Technology,Machines,Hoover Vacuum,747.12,3,0.0,90.12
1393,CA-2021-114133,20/01/2021,23/01/2021,Standard Class,AM-84792,Customer-755,Home Office,United States,Springfield,Illinois,20312,Central,TEC-CO-2149,Technology,Copiers,Ricoh Aficio,5182.04,7,0.3,1125.08
1394,CA-2019-720305,05/05/2019,12/05/2019,Standard Class,VZ-21372,Customer-561,Corporate,United States,Paterson,New Jersey,23343,East,OFF-EN-6214,Office Supplies,Envelopes,Quality Park Envelopes,17.0,1,0.15,1.87
1395,CA-2021-528199,27/10/2021,30/10/2021,Standard Class,RH-70497,Customer-751,Consumer,United States,Bowling Green,Kentucky,86487,South,TEC-MA-7743,Technology,Machines,Canon PIXMA,844.79,2,0.1,123.69
1396,CA-2021-652341,31/03/2021,07/04/2021,Standard Class,BS-40496,Customer-709,Corporate,United States,Baton Rouge,Louisiana,40350,South,TEC-MA-1059,Technology,Machines,Epson Printer,213.52,1,0.1,22.95
1397,CA-2020-263122,07/01/2020,13/01/2020,Second Class,BB-21565,Customer-545,Home Office,United States,Toledo,Ohio,60927,East,OFF-EN-7161,Office Supplies,Envelopes,Office Depot Envelopes,79.24,4,0.1,8.1
1398,CA-2019-577319,10/03/2019,14/03/2019,Second Class,HD-34638,Customer-336,Home Office,United States,Chattanooga,Tennessee,89391,South,TEC-AC-5300,Technology,Accessories,Logitech Mouse,134.38,1,0.1,25.1
1399,CA-2020-884040,02/08/2020,04/08/2020,Standard Class,TK-50644,Customer-509,Home Office,United States,Colorado Springs,Colorado,72792,West,TEC-AC-5955,Technology,Accessories,Kensington Keyboard,169.28,2,0.5,37.87
1400,CA-2019-538732,17/07/2019,20/07/2019,Standard Class,NC-37530,Customer-637,Consumer,United States,Tacoma,Washington,79104,West,FUR-CH-9814,Furniture,Chairs,La-Z-Boy Chair,330.42,1,0.0,60.95
1401,CA-2021-810322,18/01/2021,25/01/2021,Standard Class,BE-82613,Customer-385,Consumer,United States,Boston,Massachusetts,53292,East,FUR-BO-6914,Furniture,Bookcases,Mainstays Bookcase,464.18,4,0.1,-23.04
1402,CA-2021-699722,30/11/2021,02/12/2021,Second Class,XT-17272,Customer-201,Corporate,United States,Huntsville,Alabama,79844,South,TEC-AC-2065,Technology,Accessories,Belkin USB Hub,170.7,6,0.0,38.11
1403,CA-2020-585816,14/06/2020,19/06/2020,Standard Class,GT-16818,Customer-602,Corporate,United States,Norfolk,Virginia,23317,East,OFF-ST-3840,Office Supplies,Storage,Fellowes Storage Drawer,173.25,5,0.1,11.61
1404,CA-2019-772256,12/05/2019,18/05/2019,Standard Class,FB-18227,Customer-329,Home Office,United States,Peoria,Illinois,39288,Central,TEC-PH-1638,Technology,Phones,Nokia Smart Phone,785.04,3,0.0,104.59
1405,CA-2020-417801,26/01/2020,28/01/2020,Standard Class,IL-66643,Customer-244,Consumer,United States,Detroit,Michigan,50032,Central,FUR-CH-6333,Furniture,Chairs,HON Office Chair,1432.0,2,0.0,216.79
1406,CA-2020-748149,15/09/2020,17/09/2020,First Class,UA-23715,Customer-712,Consumer,United States,Winston-Salem,North Carolina,60127,East,FUR-ST-7234,Furniture,Storage,Cardinal EasyOpen,47.49,1,0.0,4.68
1407,CA-2022-661561,16/11/2022,22/11/2022,Second Class,VY-29915,Customer-704,Home Office,United States,Los Angeles,California,20973,West,OFF-SU-9179,Office Supplies,Supplies,Sanford EXPO,11.0,1,0.2,0.14
1408,CA-2020-842828,31/12/2020,07/01/2021,Second Class,AI-40198,Customer-143,Home Office,United States,Macon,Georgia,96776,South,FUR-FU-6762,Furniture,Furnishings,Advantus Thumbtacks,33.07,1,0.0,3.55
1409,CA-2021-686003,07/10/2021,10/10/2021,Standard Class,MD-35083,Customer-570,Consumer,United States,Durham,North Carolina,70696,East,TEC-CO-3000,Technology,Computers,Dell XPS Laptop,1289.36,1,0.1,276.6
1410,CA-2019-840815,26/10/2019,01/11/2019,First Class,XY-62354,Customer-17,Consumer,United States,Austin,Texas,59820,Central,OFF-BI-1719,Office Supplies,Binders,Ibico Ibimaster,91.1,3,0.3,17.7
1411,CA-2020-736472,14/08/2020,20/08/2020,First Class,BP-43708,Customer-86,Consumer,United States,Spokane,Washington,93173,West,FUR-BO-9235,Furniture,Bookcases,Sauder Bookcase,695.25,5,0.4,-27.87
1412,CA-2022-241072,13/04/2022,19/04/2022,Second Class,ON-76905,Customer-454,Home Office,United States,Columbia,Missouri,59927,Central,TEC-PH-6694,Technology,Phones,Samsung Galaxy Tab,1721.84,5,0.2,246.47
1413,CA-2021-202432,23/05/2021,30/05/2021,Standard Class,WO-11195,Customer-287,Consumer,United States,Buffalo,New York,73175,East,OFF-FA-5539,Office Supplies,Fasteners,Swingline Standard Staples,24.07,5,0.1,2.85
1414,CA-2022-646366,26/09/2022,01/10/2022,Standard Class,ZI-42229,Customer-574,Corporate,United States,Orem,Utah,32084,West,TEC-PH-5748,Technology,Phones,Apple iPhone,622.16,1,0.15,115.53
1415,CA-2020-197492,24/09/2020,26/09/2020,First Class,KF-17378,Customer-578,Corporate,United States,Gresham,Oregon,53434,West,OFF-EN-4621,Office Supplies,Envelopes,GreenWise Mailers,8.2,1,0.0,0.79
1416,CA-2019-938519,18/09/2019,25/09/2019,Standard Class,RD-31862,Customer-377,Corporate,United States,Birmingham,Alabama,96970,South,TEC-AC-9762,Technology,Accessories,SanDisk USB,219.45,2,0.15,46.39
1417,CA-2022-634724,22/09/2022,25/09/2022,Standard Class,LS-99326,Customer-433,Corporate,United States,Raleigh,North Carolina,73564,East,OFF-PA-7709,Office Supplies,Paper,HP Multipurpose Paper,22.27,1,0.0,2.53
1418,CA-2022-598014,03/08/2022,08/08/2022,Standard Class,CJ-36301,Customer-84,Consumer,United States,Mesa,Arizona,72596,West,OFF-AR-6281,Office Supplies,Art,Faber-Castell Pens,239.59,7,0.1,39.08
1419,CA-2020-167496,08/12/2020,15/12/2020,Standard Class,HN-99640,Customer-161,Home Office,United States,Fort Wayne,Indiana,66169,Central,OFF-LA-8270,Office Supplies,Labels,Pres-a-ply Labels,32.86,2,0.0,4.49
1420,CA-2020-475589,25/10/2020,27/10/2020,Standard Class,LX-90134,Customer-413,Corporate,United States,Orem,Utah,67750,West,FUR-BO-9673,Furniture,Bookcases,O'Sullivan Bookcase,242.5,1,0.2,-17.66
1421,CA-2022-922380,13/05/2022,18/05/2022,Second Class,AT-52897,Customer-590,Home Office,United States,Boston,Massachusetts,72311,East,TEC-CO-3543,Technology,Computers,HP EliteBook,5127.24,3,0.0,723.07
1422,CA-2019-151191,22/12/2019,26/12/2019,Standard Class,NG-95839,Customer-711,Consumer,United States,Reading,Pennsylvania,16463,East,FUR-TA-2356,Furniture,Tables,Bevis Folding Table,2646.7,3,0.1,-235.5
1423,CA-2022-884073,23/07/2022,29/07/2022,Second Class,UN-62460,Customer-765,Corporate,United States,Portland,Oregon,73697,West,TEC-MA-2709,Technology,Machines,Brother Printer,435.4,1,0.0,40.02
1424,CA-2020-380308,11/12/2020,15/12/2020,First Class,VK-28059,Customer-508,Home Office,United States,Sterling Heights,Michigan,27830,Central,TEC-AC-1787,Technology,Accessories,Belkin USB Hub,62.19,5,0.3,13.59
1425,CA-2022-756972,14/07/2022,18/07/2022,First Class,DN-15580,Customer-175,Corporate,United States,Cincinnati,Ohio,21205,East,TEC-AC-6855,Technology,Accessories,Belkin USB Hub,497.97,3,0.0,106.79
1426,CA-2020-291252,21/10/2020,28/10/2020,Standard Class,FP-62122,Customer-490,Home Office,United States,Raleigh,North Carolina,94062,East,FUR-FU-9388,Furniture,Furnishings,Fiskars Scissors,338.44,4,0.0,22.29
1427,CA-2020-697182,02/07/2020,06/07/2020,First Class,PB-73343,Customer-384,Corporate,United States,Jacksonville,Florida,58539,South,OFF-BI-2122,Office Supplies,Binders,GBC Premium Binding,35.71,4,0.2,6.65
1428,CA-2019-286481,12/11/2019,18/11/2019,Standard Class,RG-94422,Customer-345,Corporate,United States,Detroit,Michigan,96895,Central,FUR-TA-8796,Furniture,Tables,Bevis Folding Table,231.28,1,0.3,-15.73
1429,CA-2020-932350,13/07/2020,18/07/2020,Standard Class,QH-66611,Customer-550,Consumer,United States,Huntsville,Alabama,71702,South,TEC-PH-9071,Technology,Phones,Cisco TelePresence,364.06,1,0.15,45.99
1430,CA-2019-827642,30/07/2019,03/08/2019,Second Class,WI-57178,Customer-608,Consumer,United States,Covington,Kentucky,70792,South,TEC-PH-8645,Technology,Phones,Motorola Edge,440.12,1,0.3,65.44
1431,CA-2019-795428,15/09/2019,17/09/2019,Second Class,XG-80327,Customer-496,Home Office,United States,Los Angeles,California,27497,West,FUR-FU-3833,Furniture,Furnishings,Smead File Pockets,418.1,4,0.1,31.89
1432,CA-2020-659905,24/12/2020,28/12/2020,Standard Class,QM-91208,Customer-682,Consumer,United States,Shreveport,Louisiana,51166,South,TEC-MA-3484,Technology,Machines,HP LaserJet,706.48,2,0.1,56.18
1433,CA-2020-202467,03/05/2020,06/05/2020,Standard Class,KE-79586,Customer-792,Corporate,United States,Warren,Michigan,44405,Central,OFF-EN-2926,Office Supplies,Envelopes,Quality Park Envelopes,33.86,3,0.1,5.17
1434,CA-2020-721703,03/02/2020,08/02/2020,Same Day,LS-43355,Customer-748,Corporate,United States,Pittsburgh,Pennsylvania,74579,East,FUR-BO-9014,Furniture,Bookcases,Atlantic Bookcase,109.12,1,0.0,-4.36
1435,CA-2022-903820,23/11/2022,26/11/2022,Standard Class,DA-89755,Customer-398,Consumer,United States,Fort Worth,Texas,23208,Central,TEC-MA-1316,Technology,Machines,Hoover Vacuum,261.38,2,0.3,28.04
1436,CA-2019-382811,11/06/2019,16/06/2019,Standard Class,ML-88300,Customer-183,Corporate,United States,Indianapolis,Indiana,79337,Central,TEC-PH-6121,Technology,Phones,Cisco TelePresence,2316.82,3,0.1,414.84
1437,CA-2020-362130,06/10/2020,13/10/2020,Standard Class,FL-41477,Customer-377,Consumer,United States,Henderson,Nevada,98317,West,OFF-AR-6833,Office Supplies,Art,Pilot Rollerball,139.65,3,0.0,16.78
1438,CA-2022-462184,13/12/2022,19/12/2022,Standard Class,TP-19753,Customer-279,Consumer,United States,Jacksonville,Florida,34846,South,TEC-AC-1772,Technology,Accessories,SanDisk USB,94.82,1,0.4,18.3
1439,CA-2022-909386,23/05/2022,28/05/2022,Standard Class,KT-18199,Customer-712,Corporate,United States,Peoria,Illinois,45131,Central,OFF-AR-9522,Office Supplies,Art,Faber-Castell Pens,70.52,2,0.0,9.03
1440,CA-2019-508768,17/02/2019,20/02/2019,Standard Class,NZ-54919,Customer-186,Home Office,United States,Denver,Colorado,97738,West,FUR-TA-7800,Furniture,Tables,Bevis Folding Table,2304.12,3,0.0,-112.04
1441,CA-2020-711607,02/05/2020,09/05/2020,Second Class,VR-35706,Customer-171,Home Office,United States,Covington,Kentucky,19903,South,OFF-PA-5322,Office Supplies,Paper,Hammermill Copy Paper,239.4,5,0.1,27.03
1442,CA-2022-983846,09/07/2022,16/07/2022,Standard Class,QH-51742,Customer-463,Corporate,United States,Norfolk,Virginia,44616,East,TEC-PH-5470,Technology,Phones,Motorola Edge,1168.81,2,0.1,231.24
1443,CA-2021-991291,14/02/2021,18/02/2021,Standard Class,SC-60075,Customer-461,Corporate,United States,Allentown,Pennsylvania,34586,East,TEC-MA-9375,Technology,Machines,Hoover Vacuum,111.22,1,0.2,13.71
1444,CA-2019-637910,09/02/2019,16/02/2019,Standard Class,CU-46629,Customer-509,Consumer,United States,Chicago,Illinois,20521,Central,OFF-SU-5262,Office Supplies,Supplies,Storex Standard Eraser,30.17,3,0.2,2.18
1445,CA-2021-216698,23/02/2021,02/03/2021,Second Class,EF-61008,Customer-12,Home Office,United States,Philadelphia,Pennsylvania,35637,East,TEC-AC-1026,Technology,Accessories,Belkin USB Hub,42.89,1,0.4,11.15
1446,CA-2021-669862,08/11/2021,13/11/2021,Second Class,MD-89128,Customer-383,Home Office,United States,Chattanooga,Tennessee,10338,South,TEC-AC-8916,Technology,Accessories,Logitech Mouse,854.72,7,0.1,154.57
